3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,3,3,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6,10,15,21,4,3,22,4,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,10,15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,8,9,3,31,4,16,3,7,27,3,7,3,3,7,27,27,7,27,27,0,0,0,0,0,0,0,0,0,
24,9,3,4,3,7,19,14,6,22,12,17,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,12,4,3,4,20,17,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,30,12,4,5,6,4,10,3,19,6,10,3,3,30,29,8,10,9,10,3,21,17,9,0,0,0,0,0,
4,15,3,7,2,10,3,6,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,9,5,9,13,15,21,19,18,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,6,5,9,10,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,3,4,12,5,10,15,19,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,30,10,3,4,20,3,21,19,6,17,9,5,4,21,4,10,3,3,0,0,0,0,0,0,0,0,0,0,
3,4,10,5,2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,7,15,7,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,30,15,3,3,19,5,6,16,9,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1,16,15,15,21,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,5,6,10,3,4,3,19,3,5,4,10,3,3,4,15,21,0,0,0,0,0,0,0,0,0,0,0,0,
10,3,3,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,5,30,4,10,4,10,21,30,10,3,3,17,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,8,3,6,10,15,15,3,4,5,8,9,4,10,3,4,27,0,0,0,0,0,0,0,0,0,0,0,0,
18,2,15,3,16,30,22,7,19,16,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,30,10,3,4,5,19,5,2,4,26,8,9,15,15,21,12,4,19,5,6,16,16,15,0,0,0,0,0,
2,5,15,3,3,17,9,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,3,3,30,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,6,12,4,12,10,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,3,2,4,15,3,19,14,16,6,15,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
