100,80,105,106,4,2,101,78,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,45,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,108,39,109,110,39,111,48,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,67,114,115,6,32,33,116,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,38,117,49,118,39,111,45,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,116,120,121,45,107,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,123,4,49,7,124,125,126,97,127,128,129,49,130,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,131,132,4,78,133,134,135,136,137,138,139,140,141,142,143,144,138,145,146,0,0,0,0,0,0,0,0,0,
6,123,45,147,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,123,149,11,150,49,151,93,152,23,45,153,49,132,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,42,43,155,156,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,157,11,158,97,159,156,155,160,161,156,4,134,135,162,163,164,165,0,0,0,0,0,0,0,0,0,0,0,
1,77,43,166,56,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,38,48,168,169,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,170,171,66,113,67,172,168,173,80,67,174,39,175,56,45,176,0,0,0,0,0,0,0,0,0,0,0,0,
177,93,178,179,163,180,181,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,11,4,116,183,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,4,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,106,4,39,187,11,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,123,39,189,190,11,191,188,156,11,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192,193,23,98,106,112,194,107,21,191,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,197,49,198,39,199,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13,200,11,201,4,202,49,203,21,11,204,200,205,56,206,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13,207,208,114,209,6,210,211,163,199,172,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,99,97,106,4,77,43,213,135,45,214,97,215,216,78,217,39,218,219,39,199,0,0,0,0,0,0,0,0,
1,100,93,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,220,174,39,72,221,222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,223,56,11,224,225,226,156,11,227,228,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,170,171,98,222,4,229,230,231,49,174,39,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,232,39,233,234,235,208,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,43,77,68,33,220,222,237,98,67,38,131,238,231,112,156,48,239,0,0,0,0,0,0,0,0,0,0,0,
6,240,219,195,156,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,241,242,80,243,21,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,68,245,246,39,247,106,195,4,163,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
248,26,6,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
249,43,250,11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,219,238,251,252,253,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,115,255,56,11,150,97,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,256,4,163,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,2,184,97,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,11,48,4,39,258,156,259,260,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,229,219,39,261,49,32,108,39,262,263,264,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,229,219,39,261,4,156,24,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
267,259,260,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,93,269,39,199,270,271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,172,99,97,273,48,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,33,252,34,4,59,274,275,39,276,24,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,32,33,116,99,278,59,93,279,39,230,280,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
281,97,4,56,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283,23,4,121,82,211,284,56,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
285,210,230,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,38,106,112,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,33,252,34,237,59,229,219,39,261,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,287,38,106,4,288,289,49,93,170,290,263,291,49,292,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,77,123,257,114,293,294,229,230,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,296,297,298,97,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,300,301,7,11,48,302,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,303,304,98,2,45,107,4,305,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
306,307,308,124,39,11,4,309,310,300,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
248,4,39,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13,312,39,313,314,25,315,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,99,97,4,26,6,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,11,48,73,179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,317,318,38,99,97,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
319,110,320,67,45,112,321,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,45,107,99,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,131,219,322,239,161,49,6,323,199,4,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
325,6,108,39,261,160,326,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,328,112,7,329,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,51,331,259,199,4,156,212,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,31,287,39,199,11,332,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,31,333,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,99,97,112,67,328,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,113,11,334,21,335,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,78,45,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
337,159,56,338,230,339,39,340,11,341,21,335,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,4,342,56,343,168,56,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
344,23,4,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,124,345,39,11,4,309,346,347,11,348,59,349,45,350,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,351,33,293,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,33,34,352,45,4,39,241,110,353,93,354,49,11,348,97,355,286,97,112,0,0,0,0,0,0,0,0,0,
356,97,11,357,358,359,360,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
361,362,363,364,365,103,366,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,77,27,367,368,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,370,2,371,11,158,97,372,373,374,79,97,375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,34,4,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,36,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,77,43,317,97,379,380,199,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,38,48,238,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
274,68,263,381,156,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,31,382,342,4,383,49,27,32,131,33,172,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,67,38,48,384,251,68,385,163,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
386,42,387,230,106,163,103,163,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,390,391,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,167,392,97,393,380,161,389,390,394,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,131,108,39,261,11,4,395,238,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,287,45,253,112,49,27,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,42,27,276,399,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,400,401,66,45,402,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,311,80,404,405,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
407,39,33,45,408,23,110,39,276,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
409,39,410,21,411,412,229,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
248,106,4,26,6,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,260,106,4,414,59,93,170,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,219,416,49,113,170,417,172,418,44,56,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
248,419,77,43,317,6,26,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,420,93,371,45,421,97,422,102,49,318,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,11,424,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,45,48,112,39,7,425,156,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
427,428,42,230,429,430,11,237,328,431,45,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,42,230,101,78,433,97,434,59,240,435,436,437,49,438,45,439,440,0,0,0,0,0,0,0,0,0,0,0,
1,67,38,441,112,80,43,442,7,443,163,444,445,56,167,446,0,0,0,0,0,0,0,0,0,0,0,0,0,
447,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
307,33,172,48,448,106,112,80,6,449,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,124,450,115,451,49,452,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7,124,453,39,44,448,122,97,454,97,45,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,456,26,6,28,21,56,11,36,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13,56,458,97,11,4,459,39,460,24,461,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462,463,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,11,464,463,465,426,80,170,466,156,195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467,100,45,4,44,256,468,469,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,219,39,233,112,21,115,288,471,45,472,93,2,45,256,93,44,0,0,0,0,0,0,0,0,0,0,0,0,
2,313,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,474,39,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,444,220,470,4,44,256,181,475,476,101,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,113,172,477,478,479,39,480,159,481,4,286,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192,103,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483,33,38,103,4,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330,485,175,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
306,307,487,488,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,6,489,45,490,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
491,43,492,34,11,48,309,237,67,43,493,34,11,441,494,495,291,44,0,0,0,0,0,0,0,0,0,0,0,
285,43,229,311,78,11,79,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
496,6,497,45,498,238,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,45,298,97,342,4,78,11,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,26,4,230,499,56,11,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,500,80,45,501,97,45,150,502,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,77,33,93,183,256,78,11,4,150,181,11,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,121,4,44,256,78,504,56,11,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,76,407,45,505,506,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,508,45,212,509,56,11,79,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355,510,97,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,512,323,313,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
249,4,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,33,80,4,514,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
515,472,93,516,45,256,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
517,240,518,80,2,45,519,2,367,49,68,520,9,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,521,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
522,2,11,523,238,103,4,80,2,523,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
525,78,102,235,526,527,528,529,21,393,380,198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,141,530,49,531,7,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,532,533,80,141,530,49,531,4,2,68,523,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,313,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,313,31,534,535,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,407,11,48,537,4,21,538,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,131,219,253,237,59,24,540,541,93,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,307,33,11,48,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,67,45,4,544,545,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,546,42,43,213,317,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
515,107,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,11,547,253,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
274,11,548,97,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,549,98,2,11,48,550,39,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,45,552,553,39,460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
554,555,556,11,4,557,21,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,108,39,33,98,45,552,553,39,460,103,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,77,43,350,229,230,11,48,560,4,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,317,27,108,39,261,562,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
563,220,221,4,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,229,276,11,564,565,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,108,39,311,11,75,461,97,4,21,24,476,4,566,6,489,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,229,276,11,48,4,80,567,48,49,568,68,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,170,570,97,571,572,59,573,6,229,574,313,545,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,575,83,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
577,21,11,564,79,4,21,313,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,32,33,264,34,4,49,13,31,149,382,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,6,579,2,11,580,97,581,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
522,79,9,230,45,560,6,175,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,317,583,219,11,584,585,586,49,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,589,11,4,590,80,591,23,45,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,223,56,11,523,593,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,229,595,39,7,4,73,596,24,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,599,600,601,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
602,603,288,604,100,4,131,311,256,156,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,599,600,601,4,172,48,56,45,560,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,4,11,48,606,21,607,21,24,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,32,33,264,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,110,264,2,11,227,79,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,4,7,609,610,23,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
612,500,38,159,613,80,4,614,11,48,610,23,45,611,156,45,4,615,45,616,97,617,0,0,0,0,0,0,0,
386,613,618,45,106,4,100,48,39,45,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13,68,619,45,620,621,97,237,97,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,93,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,77,43,317,97,623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
515,112,97,624,311,625,73,596,45,626,59,185,48,4,2,504,101,73,596,627,0,0,0,0,0,0,0,0,0,
1,77,43,317,97,623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,628,313,131,629,630,34,623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,320,42,43,631,11,632,79,97,4,23,45,633,81,93,634,50,0,0,0,0,0,0,0,0,0,0,0,0,
6,170,68,11,4,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,383,6,13,275,39,636,4,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
638,43,7,172,639,97,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,622,231,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
559,34,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
337,640,641,433,642,49,643,644,433,642,276,11,645,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
646,6,31,489,11,79,97,195,4,135,11,606,425,156,160,647,0,0,0,0,0,0,0,0,0,0,0,0,0,
486,6,648,649,6,7,259,650,4,651,652,49,45,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,639,97,653,195,4,2,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,653,195,4,655,172,656,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,93,45,658,135,342,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299,659,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
660,500,80,93,26,230,48,39,199,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
